timestamp,open (PLN),high (PLN),low (PLN),close (PLN),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2018-11-14,24044.07263733,24115.23596706,21184.41425637,21752.20664256,6335.97444888,6341.45251347,5592.31005257,5729.85905781,2561.42303710,14676592.99000352
2018-11-13,24204.46758227,24229.13949050,24027.02644651,24067.81228649,6310.25871255,6354.08105451,6297.90235122,6343.06594976,1518.44488286,9631596.03306244
2018-11-12,24044.05275589,24348.34143303,24044.05275589,24210.11555573,6348.43236941,6388.37719785,6310.84388517,6313.01987137,1252.77715993,7908807.10504155
2018-11-11,24134.69700246,24192.08507388,23994.64486683,24037.04778600,6377.58555148,6392.75033002,6335.68121526,6345.53567783,1148.39865630,7287204.64591874
2018-11-10,24139.31521212,24265.46829699,24065.31866914,24134.84166562,6378.46881018,6411.80295865,6358.91628198,6377.62377867,1006.62405537,6419869.51170751
2018-11-09,24259.36305777,24289.73450857,24103.11111030,24139.29276011,6443.81779873,6446.27221566,6368.61348915,6378.46287755,1169.58475831,7460152.96303426
2018-11-08,24466.06785989,24487.95702134,24171.55600572,24247.00844721,6522.80799891,6528.43785330,6428.55231931,6440.64734426,1284.40353756,8272390.23314039
2018-11-07,24345.69151793,24541.53337397,24325.67936028,24466.05686363,6463.42131813,6556.68812921,6463.42131813,6522.80506723,1523.82642717,9939622.74072865
2018-11-06,24186.47604066,24382.12336253,24137.20184206,24345.60433590,6409.61472064,6464.29389221,6396.75668625,6463.39817259,1351.54528990,8735575.35690690
2018-11-05,24216.67405926,24355.43102259,24095.38831901,24190.80911373,6409.36426605,6437.98995067,6372.55287692,6410.76302058,1318.50049848,8452594.23826922
2018-11-04,24037.27069622,24300.05995168,23995.71766948,24242.11610957,6352.42820233,6425.51148205,6342.45250095,6416.09794747,1211.27862896,7771682.32508442
2018-11-03,24131.79349498,24219.89249448,23943.86817609,24045.12512247,6377.40813039,6400.69041464,6327.74433491,6354.50392380,1088.15055944,6914656.99964819
2018-11-02,24200.70913776,24235.63111183,24015.75238909,24136.57060397,6385.07443875,6407.38705640,6345.83647296,6378.67059659,1294.22130508,8255411.38419565
2018-11-01,24252.48521772,24290.39166644,23996.57443014,24110.54805930,6320.93650201,6365.03961292,6316.85828970,6361.28649129,1235.00834464,7856241.89939426
2018-10-31,24083.31258435,24321.21218032,23947.88870681,24256.19620622,6307.61985169,6359.72886216,6266.41512624,6321.90369867,1685.10786519,10653089.64559502
2018-10-30,23978.50371664,24122.14581968,23879.85925061,24080.01147101,6302.35743815,6322.44367961,6262.32864398,6306.75526266,1302.25901092,8213028.87046142
2018-10-29,24245.34534494,24343.38303064,23872.58076013,23975.33932714,6411.64455083,6436.01314272,6277.70675737,6301.52573013,1791.54193031,11289447.57046396
2018-10-28,24232.14061608,24408.04369451,24168.95114132,24331.12620730,6407.31385028,6453.65441877,6390.20691772,6434.32916888,922.65631950,5936674.46940955
2018-10-27,24362.62255965,24507.66327928,24182.87621831,24231.08002328,6441.81508472,6480.16586133,6394.28766068,6407.03341485,873.92644286,5599275.92152293
2018-10-26,24363.06083570,24517.36913186,24210.19583154,24362.60516209,6428.14308465,6471.58518075,6380.61842331,6441.81048456,1323.87033892,8528121.82945729
2018-10-25,24387.35483860,24462.64032030,24175.54519941,24363.77563174,6444.19193213,6465.78913015,6388.43960834,6428.33168210,1169.17153113,7515822.39537729
2018-10-24,24068.53145093,24486.41141099,24058.66420007,24440.51269287,6425.61739239,6499.23921342,6405.68580015,6458.23853201,1452.19998355,9378653.88994614
2018-10-23,24213.39813853,24267.46613131,23977.89525180,24196.38599848,6469.73695260,6475.12893745,6400.33505994,6459.75094167,1169.26739417,7553176.15055459
2018-10-22,24080.03096161,24254.18128805,23993.67496135,24130.47147092,6446.49322774,6515.61416233,6427.83953065,6447.57923138,1206.46099196,7778752.83522631
2018-10-21,24130.31818138,24420.21701426,24056.04286751,24080.19221685,6467.17361208,6544.86948281,6445.78452113,6446.53639757,860.77346249,5549007.45600199
2018-10-20,23967.69335687,24202.20778427,23913.35789527,24058.91224507,6423.58848544,6486.44076551,6409.02602253,6448.03608626,1065.26755835,6868883.65776660
2018-10-19,24270.18181283,24307.84819309,23949.28179703,24045.58877299,6458.70050238,6474.36614264,6384.39808836,6444.46525863,1048.78033370,6758828.42446162
2018-10-18,24317.48639325,24429.37442331,24098.55472408,24182.14335627,6514.63033775,6545.39410640,6408.04652257,6435.27199954,1062.70374541,6838787.65664266
2018-10-17,24212.51068290,24389.39859189,24084.12555694,24355.19796477,6539.67985169,6548.30671919,6481.89373495,6524.73323013,1243.24806326,8111861.95164830
2018-10-16,24385.47571727,24500.88481578,24058.26403901,24132.75738056,6580.88316165,6606.66294402,6502.60002796,6518.13887764,1259.93924017,8212458.94481102
2018-10-15,23355.14117710,25184.79844258,23323.52163760,24380.72692360,6277.53812788,6783.16287332,6269.02575385,6579.60160961,3350.52413515,22045113.99266141
2018-10-14,23613.15899632,23812.21434000,23323.83578419,23363.90274980,6352.74656882,6406.29925747,6269.15737357,6279.89311714,1012.18227176,6356396.48171514
2018-10-13,23655.21323507,23752.62584471,23224.26162623,23702.67142751,6364.06059593,6390.26791625,6248.11988868,6376.82847122,1015.35571493,6474749.23137776
2018-10-12,23250.17925150,23664.79220066,23022.02033923,23599.74619902,6257.22549266,6366.63766496,6197.79524821,6349.13806807,1411.85626063,8964070.33100865
2018-10-11,24498.77453363,24577.25849338,23180.32393528,23265.69242132,6536.10029644,6560.36475570,6213.09989825,6261.40048849,2087.64676451,13071592.47110684
2018-10-10,24825.48553069,24844.67552821,24303.21908251,24576.86156469,6633.66923601,6640.03194532,6486.86294126,6556.93336571,1198.79181738,7860398.06591857
2018-10-09,24780.71593355,24914.58107493,24627.87305312,24817.79137522,6596.58971317,6649.52435227,6561.23201250,6631.61326484,984.82241296,6530961.37729699
2018-10-08,24498.02962988,24947.72607371,24449.04625909,24696.55485500,6554.74444605,6643.90915676,6519.98624932,6574.18615927,1200.28432638,7890892.60568139
2018-10-07,24545.53455981,24704.52338466,24265.76252915,24498.51470331,6570.70739903,6613.26785113,6495.81393328,6554.87423332,978.80509160,6415944.27436772
2018-10-06,24465.47936679,24656.59831710,24405.89496570,24614.67884706,6549.27705503,6600.43856866,6533.32663179,6589.21695231,957.22014865,6307331.23057962
2018-10-05,24359.93837042,24540.85883842,24286.34334141,24465.19719453,6508.82765201,6570.08927558,6479.48303892,6549.20151904,1019.74464106,6678513.15226364
2018-10-04,24248.88255598,24531.35096925,24139.69281771,24428.74080178,6474.20160231,6549.16487909,6441.71767564,6527.21124400,1039.90188195,6787659.25651584
2018-10-03,24258.52689863,24335.50603642,23884.81023579,24249.04973943,6523.65220277,6538.28046300,6424.08712273,6474.24623856,1245.93526858,8066491.72609819
2018-10-02,24323.12504152,24414.61140652,24051.34847645,24157.12152198,6570.82873966,6588.27260411,6466.58093701,6496.38206343,1076.06058377,6990500.67557153
2018-10-01,24415.56462023,24578.65387403,24127.62802289,24242.10483397,6616.12835242,6667.89523739,6518.69019612,6548.94134208,1159.39894912,7592835.70985525
2018-09-30,24167.89537852,24609.44192985,24051.04904310,24425.54638779,6552.58394884,6672.29941432,6520.90368004,6618.83321124,848.72205553,5617549.72825728
2018-09-29,24241.03903503,24469.11130416,23878.07871043,24267.56661563,6572.41521433,6634.25190580,6474.00664545,6579.60757412,907.14488066,5968657.32761535
2018-09-28,24323.84621394,24570.81421703,23962.26896395,24197.49597108,6626.48710435,6693.01677994,6500.01043374,6560.60948705,1703.22883726,11174219.26834032
2018-09-27,23561.42167654,24402.36410821,23561.42167654,24316.39099707,6479.23707917,6652.04560795,6455.83725359,6624.45609749,1390.85218834,9213639.25975964
2018-09-26,23453.74577669,23888.27155171,23369.30516238,23626.66608725,6436.63487103,6553.95344679,6411.35839033,6497.17886600,1196.80736824,7775871.53959700
2018-09-25,24059.76891948,24166.74439662,23261.36561835,23509.52680297,6579.54985150,6607.61150558,6381.95533123,6451.94338943,1272.68248015,8211275.31464761
2018-09-24,24474.58317120,24514.01056649,23971.66944183,24197.63181952,6671.65056889,6702.32474496,6557.01443029,6617.25078814,992.30214932,6566312.17965915
2018-09-23,24293.23609840,24619.35454689,24203.60859266,24491.01911314,6627.98884071,6717.14787850,6603.71569858,6676.13092554,804.50305938,5370967.75441812
2018-09-22,24560.94119544,24688.59774687,24111.51579287,24347.05548239,6701.30179134,6736.13209650,6579.48666117,6642.67252777,1046.70214023,6952899.55165937
2018-09-21,23623.77091955,24599.72353949,23623.77091955,24500.49474474,6484.96943864,6723.48645457,6484.96943864,6684.80934892,1650.21782298,11031391.53081685
2018-09-20,23566.88748317,23748.61318953,23296.10723290,23632.50060416,6417.38600165,6520.49289280,6371.44198463,6487.36582735,1626.41485796,10551148.17062388
2018-09-19,23327.85508982,23797.09917480,22925.53005714,23487.31481106,6354.06454826,6475.35356197,6238.19363970,6395.71794929,1489.41226470,9525860.75523030
2018-09-18,23127.67992606,23454.52371303,22993.02339319,23386.37036552,6277.38282226,6387.89882892,6249.50830470,6370.00299770,1317.50060449,8392482.80006717
2018-09-17,24049.90354854,24218.39964812,23045.00344166,23174.81700135,6492.34104459,6546.62811455,6263.86783941,6290.17690569,1345.21966943,8461669.69773416
2018-09-16,24206.03857514,24250.80751548,23927.17938033,24171.24778653,6535.38814845,6547.10587478,6460.09895682,6525.09827271,823.84417079,5375664.17580728
2018-09-15,24065.94234063,24385.64225233,23980.24207096,24206.70922726,6497.56356729,6583.87934372,6474.42535221,6535.56921781,967.58263328,6323703.27375210
2018-09-14,24012.58065713,24297.34292537,23810.68389351,24062.77707250,6522.41057629,6611.19530468,6455.99610364,6496.70897657,1183.37833047,7688064.62224796
2018-09-13,23498.08936783,24217.92883727,23497.38350236,24017.64445238,6343.54845592,6562.99095202,6341.13249109,6523.78602827,1510.24905705,9852541.69759066
2018-09-12,23506.94615503,23517.04952358,23237.69258052,23500.36239491,6335.46370785,6347.55311171,6258.15313849,6344.16208272,1277.12838748,8102309.49061570
2018-09-11,23511.45762986,23664.49134017,23376.04755400,23495.74261802,6322.23876463,6377.54043968,6284.96670082,6332.44419177,1441.16120469,9126072.90003629
2018-09-10,23415.96352003,23708.89682771,23398.64538977,23479.03132250,6274.96242146,6347.47986962,6269.49981016,6313.51931982,1245.71797608,7864864.50902399
2018-09-09,23222.78141202,24014.88947252,23126.63847434,23415.99090418,6218.59614520,6430.72233090,6192.61717592,6274.96975981,1092.11720099,6853002.41037590
2018-09-08,23953.19247477,24176.57344663,23173.63730722,23214.86348387,6414.18561137,6474.00256550,6205.43633738,6216.47588250,1220.98750608,7590239.38437483
2018-09-07,24247.94315680,24371.70471540,23668.60100194,24002.96203660,6517.65106960,6553.55949162,6388.09671020,6427.51290408,1526.46015799,9811342.36304055
2018-09-06,25165.10374852,25175.46571352,23779.88543281,24230.86660170,6767.53258326,6769.97690143,6390.28272995,6513.06102966,2084.54406845,13576762.73683398
2018-09-05,27044.59264608,27267.10113780,25174.47254970,25174.47254970,7267.36950208,7308.57957780,6770.05209075,6770.05209075,1788.89640492,12110921.84625538
2018-09-04,26725.90569966,27325.67954742,26653.16026157,27043.81351297,7234.11977068,7321.41671361,7203.82940478,7267.16013497,1022.55585531,7431077.14749244
2018-09-03,26800.78812752,26842.17468682,26459.62990881,26726.96565765,7224.80843432,7265.25076873,7155.37934437,7234.40667819,1074.39230583,7772590.87228856
2018-09-02,26442.18267206,26818.40997960,26232.53618860,26807.80616535,7129.86930606,7231.21578440,7073.34023484,7226.70031819,1119.22512171,8088304.54319145
2018-09-01,25830.97054460,26535.19515305,25824.02771303,26428.75602475,6965.06208719,7154.94918852,6963.19002230,7126.24894530,1093.52461605,7792728.64178997
2018-08-31,25572.90985187,25914.88686520,25384.85435872,25851.94951419,6935.87281211,6991.43134236,6881.54849403,6970.71885589,1354.18055902,9439611.95704380
2018-08-30,25789.33557126,25823.75142409,25075.93868656,25601.45879717,7043.26642593,7051.91262144,6802.98549956,6943.61584388,1374.43344490,9543537.84436346
2018-08-29,25713.38469179,26055.98918653,25458.11219601,25781.73524488,7040.02778728,7109.99239421,6945.35791325,7041.19071818,1313.09113795,9245725.13266083
2018-08-28,25008.96384890,25880.83281495,25001.40318911,25722.43320081,6837.88532681,7105.02116769,6834.39711702,7042.50516456,1616.72909779,11385823.02087423
2018-08-27,24568.38719706,25007.76218858,24443.75357719,25007.76218858,6683.83862981,6837.55677200,6653.71159043,6837.55677200,1370.76471305,9372681.54652999
2018-08-26,24775.87292572,24791.30326347,24266.29230791,24497.75655213,6729.37405465,6733.56508820,6590.96687931,6664.62353729,938.61616885,6255523.41139747
2018-08-25,24593.76681227,24804.93079107,24493.62775276,24787.22697065,6679.91221899,6737.26646053,6652.71345223,6732.45792643,1073.38099477,7226492.38632349
2018-08-24,24153.57904256,24594.53409394,23903.46839509,24594.53409394,6499.98817058,6680.12062034,6478.97717839,6680.12062034,1497.48623662,10003388.68792326
2018-08-23,23565.92787768,24169.20459443,23546.01625481,24140.95084298,6398.22107887,6503.73509828,6384.27864206,6496.58978611,1410.23386836,9161710.94521452
2018-08-22,24063.54132853,25067.55917447,23330.11501591,23560.03301222,6486.56683834,6759.32340174,6336.51108366,6396.62060497,2061.38282172,13185883.83214439
2018-08-21,23687.37283640,24219.54528075,23673.70565902,24060.27930048,6316.28241324,6500.75936347,6316.28241324,6485.68752624,1291.85894007,8378593.41327869
2018-08-20,24450.99340013,24539.23760182,23701.69089258,23705.80336825,6499.04509121,6520.06366209,6320.10034979,6321.19694914,1163.38541447,7353988.33262335
2018-08-19,24127.10367951,24568.62396783,23902.99669163,24428.59579940,6428.06277599,6532.64310011,6368.35507937,6493.09183546,823.22033222,5345245.21792102
2018-08-18,24715.46288578,24754.06755205,23897.28622017,24115.89446727,6584.81635748,6595.10160437,6366.83366721,6425.07636200,852.38758075,5476655.29633558
2018-08-17,23974.05560857,24711.84498849,23971.59938669,24692.29321012,6333.07769548,6583.85245931,6331.40860789,6578.64337743,1472.54777135,9687366.64393616
2018-08-16,24012.36544823,24584.22003734,23820.84017096,23923.96613707,6302.87169715,6486.99526286,6272.86576749,6319.84587021,2255.87819779,14256802.51200969
2018-08-15,23547.60651993,25132.30043272,23547.60651993,24007.86949908,6210.43747549,6588.68293004,6210.43747549,6301.69158057,2004.87058482,12634076.08449616
2018-08-14,23779.96920976,23779.96920976,22709.19476576,23544.13559809,6302.91933413,6302.91933413,6026.32123056,6209.52205578,2694.85183526,16733741.90810514
2018-08-13,23927.42744692,24667.38051004,23488.77739811,23778.06336595,6340.70090349,6511.75315698,6196.73273467,6302.41418714,1690.55545994,10654580.71487304
2018-08-12,23598.12095493,24179.77278096,23535.53059184,23927.21626820,6270.61088185,6400.83947109,6253.97905711,6340.64494172,1288.66733755,8170982.03539788
2018-08-11,23284.25788982,24447.90694553,22909.42783818,23813.29488655,6187.20961633,6496.42027108,6087.60789782,6327.78797657,1712.57829104,10836832.31897304
2018-08-10,24399.52970400,24533.27909259,23057.07004428,23291.04697713,6571.44965311,6604.65254630,6126.84012423,6189.01364661,1791.53732702,11087848.96533481
2018-08-09,23086.92470135,24649.30842855,22902.62070260,24416.23801226,6285.49154010,6645.30272523,6214.23377025,6575.94964994,1896.34097931,12470242.79906915
2018-08-08,24765.41062777,24765.41062777,22705.24081122,23080.90218144,6749.01719909,6749.01719909,6190.74569303,6283.85188915,2486.14223362,15622549.57142988
2018-08-07,25488.23330876,26228.95052565,24732.22381057,24758.20391089,6918.81979087,7153.43923619,6734.43806959,6747.05323988,1888.51125219,12741885.96264181
2018-08-06,25945.91824569,26346.17671467,25141.50447990,25412.95473013,7053.10868000,7149.28204135,6820.94661692,6898.38530593,1037.00388117,7153652.33605596
2018-08-05,25886.14003172,26177.26110115,25582.14765664,25939.28658585,7025.49722011,7104.50553687,6942.99181910,7051.30593719,1109.25615136,7821704.48594974
2018-08-04,26996.01273843,27269.72639944,25525.82357918,25909.75691374,7326.71662193,7401.00249700,6927.70735138,7031.90684081,1261.59542036,8871421.46676382
2018-08-03,27829.16043222,27829.16043222,26730.17440807,26997.52322737,7542.44629056,7542.44629056,7267.83507970,7327.12656856,1555.74517458,11399141.80256762
2018-08-02,27772.18863672,28135.92432021,27538.89796742,27835.31332552,7601.78975241,7663.93964257,7487.03850835,7544.11388910,1162.17896659,8767610.48346747
2018-08-01,28245.82212856,28269.99954937,27253.29614416,27715.31253254,7722.55445987,7731.54276672,7454.58413626,7586.22165328,1617.31678543,12269323.61783656
2018-07-31,29856.77352414,29881.29253093,28044.45298109,28248.50365445,8187.90152728,8192.15433124,7666.79059373,7723.28760297,1821.70347250,14069539.84545544
2018-07-30,30259.54376120,30259.54376120,29061.92883521,29854.04244424,8233.10535356,8233.10535356,7971.19174167,8187.15255776,1540.08111914,12608879.07372262
2018-07-29,30089.81958726,30414.69642292,29944.15653434,30276.22945675,8185.47866900,8273.85648066,8145.85324656,8237.64524651,953.74341146,7856599.87980152
2018-07-28,30021.45427178,30294.33718832,29772.22322731,30075.74704379,8166.88092268,8241.11457789,8099.08140025,8181.65044717,950.07029033,7773143.01571873
2018-07-27,29276.16990507,30301.94979010,28933.59493541,30046.08152429,7944.23381709,8245.08807231,7866.80897065,8173.58039290,1456.27985137,11903020.43972786
2018-07-26,30034.39730632,30536.90916706,29166.31591020,29279.74540078,8203.54186699,8313.52413132,7915.21694157,7945.20404557,1444.21831557,11474609.20355487
2018-07-25,30451.94670526,30561.55028596,29720.06356077,30065.47083141,8269.64844842,8309.76479589,8059.31951332,8212.02923437,1598.81180845,13129489.31124615
2018-07-24,28211.28772818,30542.57283627,28152.79468427,30457.90543927,7620.50785441,8294.25923114,7606.86713953,8271.26662528,2258.33675705,18679305.44723088
2018-07-23,26998.51440329,28355.31840857,26998.51440329,28203.10276893,7328.98485349,7662.51232151,7328.98485349,7618.29691151,1853.01243875,14116798.93911369
2018-07-22,27170.23341344,27505.51331074,26874.46573099,26990.90486424,7374.69862616,7464.72155405,7281.16664923,7326.91917700,1029.09637013,7540105.92928906
2018-07-21,26793.96148656,27308.96519978,26546.51181918,27180.02573153,7271.61349681,7412.35399329,7204.45812891,7377.35651260,1100.71439553,8120362.51437216
2018-07-20,27243.75258550,27771.89931529,26743.04975115,26793.51062296,7312.40064544,7511.40408896,7257.79656039,7271.49113693,1457.63360740,10599169.85710680
2018-07-19,26819.23084325,27451.38438841,26567.62544056,27257.49718534,7246.58016003,7368.80679357,7181.13024944,7316.08978556,1554.07189907,11369729.54681215
2018-07-18,26731.08815400,27289.83226458,26478.04082830,26861.76817598,7250.32179052,7379.11448043,7153.86454212,7258.07378537,1963.42124279,14250656.25193966
2018-07-17,24651.43820971,27077.42742280,24458.21901930,26747.39837199,6709.35313898,7350.12116713,6651.02098360,7254.74564069,1800.96983043,13065578.02632940
2018-07-16,23449.74724946,24593.33738927,23342.29065489,24593.33738927,6352.10468204,6693.53990656,6324.21944036,6693.53990656,1565.47886578,10478595.26096888
2018-07-15,23235.36533948,23586.04108852,23102.76558989,23448.38039670,6286.96502502,6384.51550299,6250.32548932,6351.73442680,1054.77719978,6699664.65244756
2018-07-14,23013.23110904,23230.48085102,22928.88245615,23226.35850518,6227.37949616,6285.64339278,6204.55475378,6284.52797911,843.25811620,5299479.22486774
2018-07-13,22965.33140269,23348.66600485,22905.20992744,22996.69107246,6198.61556876,6319.49055902,6196.69516068,6222.90376287,1172.45842490,7296095.94411915
2018-07-12,23658.49673259,23701.71854701,22680.01906173,22961.18317437,6362.84698548,6374.22100888,6121.60638097,6197.49591269,1535.26989311,9514828.88742620
2018-07-11,23455.28273600,23747.53534715,23366.57417318,23665.61345782,6369.31327003,6403.52165384,6304.32319533,6364.76099693,1278.14687004,8135099.34678073
2018-07-10,24495.40767409,24540.51877436,23418.86608721,23455.82647490,6678.14641898,6693.40118628,6363.72806719,6369.46092306,1408.60145428,8972031.91919950
2018-07-09,24812.31756399,24943.03323280,24397.14582506,24491.75657391,6693.00212694,6767.58012574,6649.33616737,6677.15102499,1341.98977091,8960668.37435922
2018-07-08,25037.22124629,25136.39978300,24804.56005576,24816.64221137,6754.40305554,6778.14175275,6690.90957678,6694.16867956,1092.86975033,7315854.45349611
2018-07-07,24451.52713839,25011.96464402,24238.18833418,25011.96464402,6593.47702846,6747.58946909,6535.93504946,6747.58946909,927.56167476,6258805.38854214
2018-07-06,24290.60701687,24536.17261583,24047.79745569,24453.22233593,6526.83810054,6616.64467494,6473.33641705,6593.93414699,1203.92434274,7938597.83398359
2018-07-05,24789.22070792,24957.84671386,24201.36110831,24280.95775646,6595.06684876,6668.02030332,6501.89702550,6524.24536334,1440.19678799,9396197.21633644
2018-07-04,24629.21611507,25280.02051538,24385.40505795,24779.71226770,6530.57885496,6718.12097800,6478.41055471,6592.53716864,1472.06946669,9704672.67397271
2018-07-03,24954.42820181,25092.10970366,24577.14190975,24635.85452307,6604.51012013,6636.62786058,6517.43986770,6532.33906717,1292.66205457,8444106.83971361
2018-07-02,23806.74386753,25121.40926788,23561.92841527,24972.20144923,6366.88655645,6632.06401781,6271.43008829,6609.21403847,1675.16593272,11071530.19929467
2018-07-01,23769.07494426,23956.01087676,23451.64989962,23806.01366266,6354.17834744,6404.15186376,6266.12610855,6366.69127012,953.10643571,6068134.42372813
2018-06-30,23135.66334512,23971.57849392,23092.09587885,23720.45144770,6184.93132079,6408.39920707,6173.28428986,6341.17984540,1242.94069953,7881710.51288942
2018-06-29,22188.15724632,23314.54690348,21947.94115865,23119.42778072,5881.68981710,6232.75283800,5865.37531465,6180.59101512,2010.07312901,12423439.92089981
2018-06-28,23082.13414052,23133.15793334,22189.66725323,22189.66725323,6132.17877860,6146.89197411,5882.09009335,5882.09009335,1433.01834781,8429143.02724090
2018-06-27,22790.25085832,23139.71223518,22566.76971565,23076.50829194,6121.96815707,6157.43781171,6029.18836514,6130.68417203,1513.54643892,9279075.19672036
2018-06-26,23358.93046984,23358.93046984,22756.89012079,22756.89012079,6291.33231521,6291.33231521,6113.00672114,6113.00672114,1234.78319427,7548237.96572324
2018-06-25,22917.93839288,23503.36541192,22822.49164377,23345.01154460,6187.79442062,6327.83388835,6144.94003650,6287.58348843,1599.72119623,10058380.57950546
2018-06-24,22967.11239300,23125.08885885,21487.96740951,22900.17040626,6194.45993889,6237.04422117,5795.49785838,6182.99710218,1482.68598830,9167443.16910668
2018-06-23,22570.92997194,23094.04294579,22436.33719958,22995.01717873,6087.60557716,6228.69437859,6051.30456020,6201.98613872,980.41589863,6080525.81348371
2018-06-22,25162.83136577,25180.04855837,22274.77957269,22570.05489593,6746.70045870,6754.39727270,6007.54613860,6087.36956040,1604.08616377,9764665.28559648
2018-06-21,25078.85720908,25317.29645661,24946.51160831,25126.26608762,6724.93706054,6780.58760170,6689.41206288,6736.89651512,950.85664182,6405822.79665544
2018-06-20,25149.97240563,25313.99260097,24583.42090659,25067.18207538,6763.17237655,6792.84950034,6594.52337592,6721.80635412,1190.92903667,8005194.36598869
2018-06-19,24884.61307833,25418.98172423,24756.65043503,25182.65689203,6722.03749065,6821.97847945,6650.23504214,6771.96168303,1066.68218944,7223530.91485838
2018-06-18,23794.92564774,25169.43307029,23659.06632016,24886.63084094,6448.00355088,6797.67903329,6399.27141722,6722.58254538,1255.08704875,8437426.28685372
2018-06-17,23938.57470675,24245.74696839,23757.84584782,23788.59802776,6486.39556220,6569.62695000,6437.95558162,6446.28887790,911.10362795,5873237.18346818
2018-06-16,23800.64417438,24289.69293902,23493.52437264,23959.86097233,6449.02190884,6581.53454903,6365.80473558,6492.16328816,1080.10892528,7012243.51191197
2018-06-15,24571.92625452,24573.65025268,23794.86665799,23794.86665799,6633.07815068,6633.07815068,6447.45643316,6447.45643316,1458.81331717,9405635.30656195
2018-06-14,22993.20909078,24688.10696886,22929.41644352,24575.25375403,6344.96711806,6692.45369176,6323.85815841,6633.97639382,1816.97795435,12053788.85725426
2018-06-13,23814.00884050,24133.43904698,22672.58979359,22969.49876284,6533.02747868,6617.20393657,6248.49173998,6338.42426227,2116.48759530,13415196.32485303
2018-06-12,25106.52602348,25153.56214790,23712.26781085,23909.29119142,6931.40685437,6943.07187778,6506.76210766,6559.16680788,1488.26474631,9761776.72533511
2018-06-11,24691.60302990,25088.96910964,24314.58039213,25072.04598583,6796.00991671,6926.55974359,6730.89769056,6921.88760949,1538.96702183,10652556.75981384
2018-06-10,27338.14193848,27338.14193848,24357.55948336,24683.72479814,7519.98182827,7519.98182827,6700.28869237,6793.84154631,1751.50873201,11899472.79225950
2018-06-09,27774.39492514,27915.16262419,27404.78055172,27404.78055172,7640.18075098,7678.70457837,7538.31230448,7538.31230448,809.21195110,6100092.40791266
2018-06-08,27657.22601065,27869.46052697,27480.00115820,27718.55099596,7625.89812109,7666.33139740,7519.94435059,7624.81920255,1013.55674615,7728186.94092172
2018-06-07,27875.51411780,28106.18058884,27592.25106600,27615.10370329,7696.91000450,7766.20135402,7609.73429245,7614.28378115,1296.13665051,9869152.27613515
2018-06-06,27935.43441296,27980.00232952,27169.59775848,27734.69707005,7653.43883316,7712.55274741,7492.19271586,7658.02799002,1227.09948857,9397162.23000683
2018-06-05,27528.62917600,28083.76894116,27092.49538165,27912.84903908,7535.44247978,7698.57864808,7404.01060555,7647.25114425,1409.19895978,10776498.35765616
2018-06-04,28358.65565894,28476.87533279,27332.99442501,27523.35876807,7689.28596849,7730.87398672,7464.56003930,7533.99980512,1103.92337505,8316958.49249810
2018-06-03,28183.07084466,28662.34044340,28097.61590100,28335.33689592,7630.45102062,7760.18608939,7607.31444457,7682.96322035,1072.64107783,8241061.94960313
2018-06-02,27900.32516078,28452.51618945,27637.08779485,28175.29017086,7553.87424240,7703.37721644,7482.60403509,7628.34443505,1006.50956796,7678001.66157222
2018-06-01,27617.34679714,28198.20011950,27434.59843956,27832.26650526,7485.59096643,7635.43820045,7411.67171141,7535.44769998,1209.81871148,9116525.62681789
2018-05-31,27227.36873430,28093.59599944,27214.22487971,27647.82454216,7376.18600901,7620.52750298,7358.91998102,7493.85185892,1148.09101289,8603623.97115778
2018-05-30,27993.57310434,28343.43265877,27095.71558908,27204.74825170,7449.25972068,7552.64594887,7329.20603738,7370.05787783,1341.93870854,9890165.95043408
2018-05-29,26425.67843884,28181.54514754,26250.40356470,27906.27224118,7142.91502889,7504.05983371,7078.30393537,7426.02843109,1607.54154322,11937649.20410530
2018-05-28,27016.98216778,27281.19499768,26405.17409277,26490.47067617,7327.93093502,7424.63226076,7137.37266213,7160.42850340,1147.33247199,8215392.13530864
2018-05-27,27367.32776061,27421.72587311,26966.90450237,27062.53964209,7399.85100448,7414.38328843,7306.94974273,7340.28768246,771.06762798,5659858.21200732
2018-05-26,27486.05494441,27980.08139261,27219.36290876,27356.61448180,7431.95364445,7565.53344227,7359.84279223,7396.95424131,914.25831469,6762726.91850030
2018-05-25,27743.95550438,28047.54894690,27129.07817614,27572.57000896,7543.93580259,7617.22837575,7376.00356847,7455.34645039,1242.86884269,9266017.81465107
2018-05-24,27998.53707710,28475.31992239,26760.14031136,27694.41927487,7621.24180391,7749.96799956,7293.37993278,7530.46626919,1782.95149945,13426456.12620346
2018-05-23,29246.42956697,29341.39199851,27893.24156916,27999.09524216,8042.12375575,8065.36428442,7553.61701984,7621.39373723,2079.48119360,15848544.94559624
2018-05-22,30709.77431663,30724.88632109,29212.18372638,29308.59668484,8442.31754911,8443.39642095,8032.71794822,8059.21834346,1313.30993273,10584251.50050693
2018-05-21,31112.05082778,31290.65008030,30494.89965331,30674.24283873,8507.41740687,8536.45297431,8363.21043391,8432.54971375,1114.94657374,9401842.41123487
2018-05-20,30142.66334611,31202.98240554,29957.61482976,31022.63393237,8245.82741539,8548.96607276,8194.99256750,8482.96685371,936.98346445,7948399.67140599
